 d_week_seq1 | round | round | round | round | round | round | round 
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5133 |  1.27 |  0.93 |  1.41 |  1.17 |  1.31 |  1.44 |  1.33
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5134 |  1.07 |  1.09 |  0.95 |  0.82 |  0.85 |  1.04 |  0.84
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5135 |  0.92 |  1.40 |  0.69 |  1.06 |  1.26 |  0.96 |  1.19
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5136 |  1.10 |  0.53 |  0.78 |  0.81 |  0.84 |  0.91 |  1.30
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5137 |  1.03 |  0.84 |  1.03 |  1.10 |  1.44 |  0.97 |  1.25
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5138 |  0.67 |  0.94 |  1.15 |  0.88 |  0.91 |  1.04 |  0.79
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
        5139 |  1.30 |  0.72 |  0.97 |  1.16 |  0.88 |  0.81 |  1.21
